log_r,h,rssi_dbm,phase_rad,log_f
-1.1346506463,-0.1584603029,1.880613759,-1.1780436536,-0.6395725991
-1.1346506463,-0.1584603029,1.880613759,-1.1780436536,-0.6395725991
-1.1346506463,-0.202949349,-0.4474167497,1.685001729,1.6223553823
-1.1346506463,-0.2029539292,1.0491742916,0.9202156336,0.3548820526
-1.1346506463,-0.2105440067,1.5480379721,1.685001729,-0.4258318443
-1.1346506463,-0.2445950242,1.7143258656,1.5673423297,-0.4258318443
-1.1346506463,-0.2445950242,2.0469016525,0.3123087373,-1.4263185388
-1.1346506463,-0.2445950242,2.0469016525,0.3123087373,-1.4263185388
-1.1346506463,-0.2445950242,1.880613759,-0.9623347549,-0.7108979256
-1.1346506463,-0.2757561566,1.880613759,-0.8446753556,-0.7108979256
-1.1346506463,-0.2757561566,1.0491742916,0.0769899388,0.8492623823
-1.1344585086,-0.2792754936,-0.1148409627,1.6261720293,1.5522644585
-1.1332663696,-0.2834641587,1.2154621851,0.861385934,0.1424260789
-1.13270184,-0.2846278101,2.213189546,0.528017636,-1.4980782942
-1.13270184,-0.2846278101,2.213189546,0.528017636,-1.4980782942
-1.13270184,-0.2846278101,1.880613759,-0.5701367573,-0.7822625282
-1.13270184,-0.2759916034,1.0491742916,0.1946493381,0.6376159853
-1.13270184,-0.2759849473,1.0491742916,0.1358196384,0.6376159853
-1.13270184,-0.2741398995,1.5480379721,-0.4132575582,-0.9251097347
-1.13270184,-0.2674793739,1.2154621851,1.4104631307,-0.1413914229
-1.13270184,-0.2652874238,1.0491742916,0.0769899388,0.7082031956
-1.13270184,-0.2652874238,0.3840227177,-1.6290713508,1.4119687858
-1.13270184,-0.2612023077,0.3840227177,-1.6290713508,1.4119687858
-1.13270184,-0.2589701003,1.2154621851,1.2928037314,0.0005950224
-1.13270184,-0.2577263486,1.5480379721,-0.2955981589,-1.1396761992
-1.13270184,-0.2560116561,0.2177348243,1.685001729,1.4821356067
-1.13270184,-0.2528655026,1.2154621851,1.4104631307,-0.0703787554
-1.13270184,-0.2528655026,1.2154621851,1.351633431,-0.0703787554
-1.13270184,-0.2495522557,1.0491742916,0.0769899388,0.7787519807
-1.13270184,-0.2495522557,-0.2811288562,-1.0211644545,1.8324009955
-1.13270184,-0.2487175028,1.0491742916,-0.8446753556,1.130920988
-1.13270184,-0.2457312161,1.5480379721,-0.2563783592,-1.0681145657
-1.13270184,-0.2457312161,1.2154621851,0.9202156336,0.2841020864
-1.13270184,-0.2457312161,1.0491742916,0.9594354334,0.2841020864
-1.13270184,-0.2457312161,1.7143258656,-0.2955981589,-1.2112773695
-1.13270184,-0.2457312161,1.5480379721,1.2928037314,-0.2835335978
-1.13270184,-0.2457312161,1.2154621851,0.6848968351,0.4963261212
-1.13270184,-0.2457312161,-0.2811288562,-1.3545327525,1.9023406167
-1.13270184,-0.2453186467,0.8828863982,-1.1780436536,1.2012400972
-1.13270184,-0.243839963,1.2154621851,1.0770948327,0.071529953
-1.13270184,-0.243839963,1.2154621851,1.0770948327,0.071529953
-1.13270184,-0.243839963,-0.6137046431,-1.3545327525,1.6924084191
-1.13270184,-0.243839963,1.5480379721,1.4692928303,-0.3546631907
-1.13270184,-0.243839963,1.2154621851,0.5868473357,0.4256233835
-1.13270184,-0.243839963,1.2154621851,0.6260671354,0.4256233835
-1.13270184,-0.243839963,0.7165985047,-1.4525822519,1.3417639548
-1.13270184,-0.243839963,1.880613759,-0.1387189599,-1.2829181203
-1.13270184,-0.243839963,1.0491742916,0.2534790377,0.5669903078
-1.13270184,-0.243839963,1.880613759,-1.6290713508,-0.4970396016
-1.13270184,-0.243839963,2.0469016525,0.1358196384,-1.3545984955
-1.13270184,-0.2455918035,1.2154621851,1.4104631307,-0.2124430228
-1.13270184,-0.2478760488,1.2154621851,1.4104631307,-0.2124430228
-1.13270184,-0.2478760488,1.5480379721,-0.2563783592,-0.9965924254
-1.13270184,-0.2478760488,1.5480379721,-0.2955981589,-0.9965924254
-1.13270184,-0.2478760488,1.0491742916,-0.0798892603,0.9197344422
-1.13270184,-0.2759809315,-0.1148409627,-1.1780436536,1.9722425143
-1.13270184,-0.2759809315,0.8828863982,-1.5702416512,1.2715210723
-1.13270184,-0.2864421509,1.7143258656,-0.5309169575,-0.8536664501
-1.13270184,-0.3258705261,1.0491742916,-0.5701367573,1.0605637035
-1.13270184,-0.3258705261,1.880613759,-1.4133624521,-0.5682865055
-1.13270184,-0.3716600196,-0.6137046431,-1.4133624521,1.7624236099
-1.13270184,-0.3901964096,1.0491742916,-0.3544278586,0.990168202
-1.13270184,-0.4443153811,1.3817500786,0.861385934,0.2132834426
-1.132274819,-0.4542807381,1.880613759,-1.0799941542,-0.6395725991
-1.132274819,-0.4542807381,-0.6137046431,1.7438314286,1.6223553823
-1.1315725412,-0.4952471079,-0.6137046431,-1.6290713508,1.6223553823
-1.1315725412,-0.5009923257,1.3817500786,0.861385934,0.3548820526
-1.1315725412,-0.5009923257,1.7143258656,-1.6290713508,-0.4258318443
-1.13270184,-0.5332054027,1.7143258656,1.7438314286,-0.4258318443
-1.13270184,-0.5332054027,2.0469016525,0.2534790377,-1.4263185388
-1.13270184,-0.5332381669,1.880613759,-0.8054555558,-0.7108979256
-1.131851066,-0.5615269426,1.0491742916,-0.3544278586,0.8492623823
-1.131851066,-0.5615269426,-0.2811288562,-1.5114119515,1.5522644585
-1.1315725412,-0.5716438665,-0.2811288562,-1.6879010505,1.5522644585
-1.1315725412,-0.5716438665,1.3817500786,0.9594354334,0.1424260789
-1.1315725412,-0.6087237575,2.213189546,0.4103582368,-1.4980782942
-1.1315725412,-0.618895662,2.213189546,0.4691879364,-1.4980782942
-1.1315725412,-0.618895662,1.880613759,-0.6877961566,-0.7822625282
-1.1315725412,-0.6699626448,1.0491742916,0.2534790377,0.6376159853
-1.1315725412,-0.6699626448,1.5480379721,-0.4132575582,-0.9251097347
-1.1315725412,-0.7127440291,1.3817500786,1.5673423297,-0.1413914229
-1.1315725412,-0.7127440291,1.3817500786,1.4692928303,-0.1413914229
-1.1315725412,-0.712809393,1.0491742916,0.1946493381,0.7082031956
-0.9365580438,1.9462530664,-0.9462804301,-0.4132575582,0.7082031956
-1.1315725412,-0.7208052932,0.2177348243,-1.6879010505,1.4119687858
-1.1315725412,-0.7449492908,0.2177348243,-1.6290713508,1.4119687858
-1.1315725412,-0.7449492908,1.3817500786,1.4104631307,0.0005950224
-1.1315725412,-0.7449492908,1.5480379721,-0.2563783592,-1.1396761992
-1.1315725412,-0.7534045749,1.5480379721,-0.4132575582,-1.1396761992
-1.1315725412,-0.7524607944,0.0514469308,1.685001729,1.4821356067
-1.1315725412,-0.7510371103,1.3817500786,1.4692928303,-0.0703787554
-1.1315725412,-0.7510371103,1.3817500786,1.2928037314,-0.0703787554
-1.1315725412,-0.7510371103,0.8828863982,0.037770139,0.7787519807
-0.9365580438,1.9119808108,-0.6137046431,-0.5701367573,0.7787519807
-1.1315725412,-0.7348815658,-0.6137046431,-1.5114119515,1.8324009955
-1.1315725412,-0.7348815658,-0.6137046431,-1.0799941542,1.8324009955
-1.1315725412,-0.7348815658,1.0491742916,-0.7466258562,1.130920988
-1.1315725412,-0.7240916602,1.5480379721,-0.3544278586,-1.0681145657
-1.1315725412,-0.7211085807,1.3817500786,0.8025562344,0.2841020864
-1.1315725412,-0.7136692413,1.7143258656,-0.2563783592,-1.2112773695
-1.1315725412,-0.7114990997,1.7143258656,-0.1975486595,-1.2112773695
-1.1315725412,-0.7114990997,1.5480379721,1.6261720293,-0.2835335978
-1.1315725412,-0.7114990997,1.5480379721,1.685001729,-0.2835335978
-1.1315725412,-0.709179014,1.3817500786,0.3515285371,0.4963261212
-1.1315725412,-0.7097125566,-0.2811288562,-1.0799941542,1.9023406167
-1.1315725412,-0.7097125566,0.8828863982,-0.9623347549,1.2012400972
-1.1315725412,-0.7108526633,1.3817500786,1.0770948327,0.071529953
-1.1315725412,-0.7108526633,-0.7799925366,-1.6290713508,1.6924084191
-1.1315725412,-0.7108526633,-0.7799925366,-1.2368733532,1.6924084191
-1.1315725412,-0.7108526633,1.5480379721,-1.7271208502,-0.3546631907
-1.1315725412,-0.7108526633,1.5480379721,1.7438314286,-0.3546631907
-1.1315725412,-0.7108526633,1.3817500786,0.6260671354,0.4256233835
-1.1315725412,-0.7108526633,0.5503106112,-1.5702416512,1.3417639548
-1.1315725412,-0.7108526633,0.5503106112,-1.5114119515,1.3417639548
-1.1315725412,-0.7108526633,1.880613759,-0.1387189599,-1.2829181203
-1.1315725412,-0.7108526633,1.2154621851,0.2534790377,0.5669903078
-1.1315725412,-0.7108526633,1.7143258656,-1.4133624521,-0.4970396016
-1.1315725412,-0.7100926535,1.7143258656,-1.4525822519,-0.4970396016
-1.1315725412,-0.7100926535,2.0469016525,0.0769899388,-1.3545984955
-1.1315725412,-0.7089614102,1.3817500786,1.4692928303,-0.2124430228
-1.1315725412,-0.7089614102,1.5480379721,-0.2563783592,-0.9965924254
-1.1315725412,-0.709607265,1.5480379721,-0.1975486595,-0.9965924254
-1.1315725412,-0.709607265,1.0491742916,-0.2955981589,0.9197344422
-0.9365580438,1.9482097961,-0.9462804301,1.5673423297,0.9197344422
-1.1315725412,-0.7108526633,-0.1148409627,-1.4133624521,1.9722425143
-1.1315725412,-0.7108526633,0.8828863982,-1.4133624521,1.2715210723
-1.1315725412,-0.7108526633,1.7143258656,-0.4132575582,-0.8536664501
-1.1315725412,-0.7108526633,1.2154621851,-0.6289664569,1.0605637035
-1.1315725412,-0.7108526633,1.7143258656,-1.2368733532,-0.5682865055
-1.1315725412,-0.7108526633,-0.6137046431,-1.4525822519,1.7624236099
-1.1315725412,-0.7108526633,1.0491742916,-0.4720872579,0.990168202
-1.1315725412,-0.7108526633,1.3817500786,0.9594354334,0.2132834426
-1.1315725412,-0.7108526633,1.3817500786,0.861385934,0.2132834426
-1.1315725412,-0.7108526633,1.7143258656,-0.9035050552,-0.6395725991
-1.1315725412,-0.7119781069,1.7143258656,-1.0211644545,-0.6395725991
-1.1315725412,-0.7239428578,-0.6137046431,-1.4525822519,1.6223553823
-1.1315725412,-0.7340847397,-0.6137046431,-1.6879010505,1.6223553823
-1.1315725412,-0.7340847397,1.3817500786,0.8025562344,0.3548820526
-1.1315725412,-0.7340847397,1.3817500786,0.6848968351,0.3548820526
-1.1315725412,-0.7340847397,1.7143258656,-1.2957030529,-0.4258318443
-1.1315725412,-0.7765968562,2.0469016525,0.2534790377,-1.4263185388
-1.1315725412,-0.7765968562,1.7143258656,-0.8446753556,-0.7108979256
-1.1315725412,-0.7924620408,1.7143258656,-0.8446753556,-0.7108979256
-1.1315725412,-0.7924620408,0.8828863982,-0.2563783592,0.8492623823
-0.9365580438,1.8666004186,-0.6137046431,-1.1388238538,0.8492623823
-1.1315725412,-0.8384506532,-0.2811288562,1.7438314286,1.5522644585
-1.1315725412,-0.8384506532,-0.2811288562,-1.6879010505,1.5522644585
-1.1315725412,-0.8384506532,1.3817500786,1.0182651331,0.1424260789
-1.1315725412,-0.8826849128,1.3817500786,1.0182651331,0.1424260789
-1.1315725412,-0.8826849128,2.0469016525,0.3515285371,-1.4980782942
-1.1315725412,-0.9019656132,1.5480379721,-0.6877961566,-0.7822625282
-1.1315725412,-0.9472624533,0.8828863982,0.0769899388,0.6376159853
-0.9365580438,1.711800006,-0.4474167497,0.3515285371,0.6376159853
-1.1315725412,-0.9562916157,1.5480379721,-0.4132575582,-0.9251097347
-1.1315725412,-0.9645302193,1.3817500786,1.5085126301,-0.1413914229
-0.9365580438,1.6717903272,-0.2811288562,-0.1975486595,0.7082031956
-1.1315725412,-0.9967032422,0.8828863982,0.0769899388,0.7082031956
-1.1296277656,-1.0278686202,0.8828863982,0.1358196384,0.7082031956
-0.9372713355,1.6304008155,-0.6137046431,1.685001729,1.4119687858
-1.1296277656,-1.0278686202,0.2177348243,1.6261720293,1.4119687858
-1.1296277656,-1.0279233933,1.3817500786,1.2928037314,0.0005950224
-1.1296277656,-1.0357925841,1.5480379721,-0.4132575582,-1.1396761992
-1.1296277656,-1.0624622039,1.5480379721,-0.4720872579,-1.1396761992
-0.9372713355,1.5958072318,-0.2811288562,1.194754232,1.4821356067
-1.1296277656,-1.0624622039,0.0514469308,1.685001729,1.4821356067
-1.1296277656,-1.0624622039,1.2154621851,1.351633431,-0.0703787554
-1.1296277656,-1.1186498948,0.8828863982,-0.0798892603,0.7787519807
-0.9372713355,1.5396195409,-0.1148409627,0.037770139,0.7787519807
-1.1304520518,-1.1293779777,-0.4474167497,1.2928037314,1.8324009955
-0.9367108857,1.5203548889,-0.7799925366,-0.9623347549,1.130920988
-1.1304520518,-1.1293779777,1.0491742916,-0.7466258562,1.130920988
-1.1285000373,-1.1793405483,1.5480379721,-0.4132575582,-1.0681145657
-1.1285000373,-1.1793405483,1.5480379721,-0.2955981589,-1.0681145657
-0.9355389536,1.4882183375,-0.2811288562,0.9594354334,0.2841020864
-1.1285000373,-1.1793405483,1.2154621851,0.6260671354,0.2841020864
-1.1285000373,-1.2050878429,1.2154621851,0.8025562344,0.2841020864
-1.1285000373,-1.2050878429,1.5480379721,-0.2955981589,-1.2112773695
-1.1285000373,-1.2050878429,1.5480379721,1.5085126301,-0.2835335978
-0.9353801164,1.450422822,-0.4474167497,-1.5702416512,-0.2835335978
-0.9372713355,1.4360622012,-0.2811288562,-1.6290713508,-0.2835335978
-0.9372713355,1.4360622012,-0.1148409627,0.528017636,0.4963261212
-1.1296277656,-1.2222072345,1.0491742916,0.1946493381,0.4963261212
-1.1296277656,-1.2222072345,-0.7799925366,1.685001729,1.9023406167
-0.9372713355,1.4469470132,-0.6137046431,-1.0799941542,1.2012400972
-1.1296277656,-1.2205091609,0.8828863982,-1.1780436536,1.2012400972
-1.1296277656,-1.2113224225,1.2154621851,0.9202156336,0.071529953
-0.9372713355,1.4469470132,-0.6137046431,-1.6290713508,0.071529953
-1.1296277656,-1.2072390859,-0.6137046431,1.4692928303,1.6924084191
-1.1296277656,-1.2072390859,-0.6137046431,1.685001729,1.6924084191
-0.9372713355,1.4543814107,-0.1148409627,-1.2957030529,-0.3546631907
-1.1296277656,-1.203888025,1.5480379721,1.685001729,-0.3546631907
-1.1291919436,-1.1887040948,1.5480379721,-1.6879010505,-0.3546631907
-0.9372713355,1.4646480413,-0.2811288562,0.9202156336,0.4256233835
-1.1291919436,-1.1887040948,1.2154621851,0.3123087373,0.4256233835
-1.1285000373,-1.1752602851,0.5503106112,-1.5114119515,1.3417639548
-0.9353801164,1.4802503798,-0.2811288562,-1.3545327525,1.3417639548
-1.1285000373,-1.1752602851,1.7143258656,-0.2955981589,-1.2829181203
-1.1285000373,-1.174438595,1.0491742916,-0.1387189599,0.5669903078
-0.9353801164,1.4821415202,-0.1148409627,0.5868473357,0.5669903078
-1.1285000373,-1.1719419697,1.5480379721,-1.4133624521,-0.4970396016
-0.9353801164,1.4835686952,0.0514469308,-0.8446753556,-0.4970396016
-0.9353801164,1.4837960499,0.0514469308,-0.6877961566,-0.4970396016
-1.1285000373,-1.1722082831,1.5480379721,-1.4525822519,-0.4970396016
-1.1285000373,-1.1722082831,1.880613759,-0.1387189599,-1.3545984955
-1.1285000373,-1.1732474308,1.3817500786,1.4104631307,-0.2124430228
-1.1285000373,-1.1752602851,1.5480379721,-0.3544278586,-0.9965924254
-1.1285000373,-1.1752602851,0.8828863982,-0.1387189599,0.9197344422
-0.9353801164,1.4802503798,-0.1148409627,-0.3544278586,0.9197344422
-1.1285000373,-1.1752602851,-0.6137046431,-1.2957030529,1.9722425143
-0.9353801164,1.4802503798,-0.6137046431,-1.0211644545,1.2715210723
-1.1285000373,-1.1752602851,0.8828863982,-1.1780436536,1.2715210723
-0.9353801164,1.4802503798,-0.6137046431,-1.1780436536,1.2715210723
-1.1285000373,-1.1752602851,1.5480379721,-0.5701367573,-0.8536664501
-0.9353801164,1.4802503798,-0.4474167497,0.8025562344,-0.8536664501
-0.9353801164,1.4802503798,-0.6137046431,-0.8446753556,1.0605637035
-1.1285000373,-1.1752602851,0.8828863982,-0.4720872579,1.0605637035
-0.9353801164,1.4802503798,0.2177348243,-0.5701367573,-0.5682865055
-1.1285000373,-1.1752602851,1.5480379721,-1.3545327525,-0.5682865055
-1.1285000373,-1.1745084518,-0.6137046431,1.7438314286,1.7624236099
-1.1285000373,-1.1745084518,-0.7799925366,1.685001729,1.7624236099
-0.9353801164,1.4802503798,-0.2811288562,-0.8446753556,0.990168202
-1.1285000373,-1.1745084518,0.8828863982,-0.1387189599,0.990168202
-1.1285000373,-1.1734808812,0.8828863982,-0.4132575582,0.990168202
-1.1285000373,-1.1733691447,1.2154621851,0.7437265347,0.2132834426
-0.9353801164,1.4821415202,-0.2811288562,1.2339740317,0.2132834426
-1.1285000373,-1.1742066171,1.5480379721,-1.0211644545,-0.6395725991
-0.9353801164,1.4819503105,0.0514469308,-0.1975486595,-0.6395725991
-0.9353801164,1.4802503798,-0.6137046431,0.6848968351,1.6223553823
-1.1285000373,-1.1752602851,-0.2811288562,1.4692928303,1.6223553823
-0.9353801164,1.4802503798,-0.2811288562,1.0770948327,0.3548820526
-1.1285000373,-1.1752602851,1.2154621851,0.4691879364,0.3548820526
-1.1285000373,-1.1752602851,1.5480379721,-1.4525822519,-0.4258318443
-0.9353801164,1.4802503798,0.0514469308,-1.2368733532,-0.4258318443
-1.1285000373,-1.1752602851,1.880613759,0.1358196384,-1.4263185388
-1.1285000373,-1.1752510968,1.5480379721,-0.9623347549,-0.7108979256
-0.9353801164,1.480447276,0.0514469308,0.037770139,-0.7108979256
-0.9353801164,1.4821415202,0.0514469308,0.1358196384,-0.7108979256
-0.9353801164,1.4821415202,-0.1148409627,-0.3544278586,0.8492623823
-1.1285000373,-1.1733691447,0.7165985047,-0.1975486595,0.8492623823
-1.1285000373,-1.1733691447,0.7165985047,-0.0210595606,0.8492623823
-1.1285000373,-1.1733691447,0.0514469308,1.351633431,1.5522644585
-0.9353801164,1.4821415202,-0.2811288562,0.8025562344,1.5522644585
-1.1285000373,-1.1733691447,1.2154621851,0.8025562344,0.1424260789
-0.9353801164,1.4821415202,-0.6137046431,-1.6879010505,0.1424260789
-1.1285000373,-1.1761063846,1.880613759,0.528017636,-1.4980782942
-1.1285000373,-1.1761063846,1.5480379721,-0.7466258562,-0.7822625282
-0.9353801164,1.4697468383,-0.1148409627,0.3515285371,-0.7822625282
-1.1285000373,-1.1857638266,0.8828863982,-0.1975486595,0.6376159853
-0.9353801164,1.4697468383,0.0514469308,0.2534790377,0.6376159853
-0.9353801164,1.4697468383,0.0514469308,0.528017636,0.6376159853
-1.1285000373,-1.1857638266,1.5480379721,-0.6289664569,-0.9251097347
-0.9353801164,1.4697468383,-0.4474167497,0.861385934,-0.9251097347
-1.128963639,-1.1963237163,1.5480379721,-0.4132575582,-0.9251097347
-1.1285000373,-1.2282160474,1.2154621851,1.2339740317,-0.1413914229
-0.9353801164,1.4241888251,0.0514469308,0.4103582368,0.7082031956
-1.1285000373,-1.2409591836,0.7165985047,-0.2955981589,0.7082031956
-1.1285000373,-1.2409591836,0.3840227177,-1.6879010505,1.4119687858
-0.9353801164,1.4049756943,-0.1148409627,-1.3545327525,1.4119687858
-1.1285000373,-1.2505349707,0.3840227177,-1.6290713508,1.4119687858
-0.9353801164,1.3699834022,-0.6137046431,-1.3545327525,0.0005950224
-1.1285000373,-1.3020845654,1.2154621851,1.194754232,0.0005950224
-1.1285000373,-1.3020845654,1.5480379721,-0.4132575582,-1.1396761992
-0.9353801164,1.3364730086,-0.6137046431,1.2339740317,-1.1396761992
-1.1285000373,-1.3190376563,0.3840227177,-1.7271208502,1.4821356067
-0.9353801164,1.3364730086,0.0514469308,1.5085126301,1.4821356067
-1.1285000373,-1.3717629603,0.2177348243,1.7438314286,1.4821356067
-0.9353801164,1.298234299,0.0514469308,-1.6290713508,1.4821356067
-1.1285000373,-1.3717629603,1.2154621851,1.2339740317,-0.0703787554
-0.9353801164,1.298234299,-0.6137046431,-1.5114119515,-0.0703787554
-0.9353801164,1.2491011378,0.0514469308,0.3515285371,0.7787519807
-1.1285000373,-1.4064095271,0.5503106112,-0.2563783592,0.7787519807
-1.1285000373,-1.4064095271,-0.6137046431,1.2339740317,1.8324009955
-1.1285000373,-1.4208760988,-0.6137046431,0.8025562344,1.8324009955
-0.9353801164,1.2022324586,-0.1148409627,-0.5701367573,1.130920988
-1.1285000373,-1.4208760988,0.8828863982,-0.9623347549,1.130920988
-0.9353801164,1.2022324586,0.0514469308,-0.4132575582,1.130920988
-0.9353801164,1.200232709,0.0514469308,0.861385934,-1.0681145657
-1.1285000373,-1.4610599478,1.3817500786,-0.5309169575,-1.0681145657
-1.1285000373,-1.4610599478,1.0491742916,0.4691879364,0.2841020864
-0.9353801164,1.1888386889,0.2177348243,1.4692928303,0.2841020864
-1.1285000373,-1.4666719761,1.0491742916,0.4691879364,0.2841020864
-0.9353801164,1.1888386889,0.2177348243,1.5673423297,0.2841020864
-1.1285000373,-1.4892123528,1.5480379721,-0.3544278586,-1.2112773695
-0.9353801164,1.1680498145,0.0514469308,1.2339740317,-1.2112773695
-0.9353801164,1.1680498145,0.0514469308,-1.4133624521,-0.2835335978
-1.1285000373,-1.4980783036,1.3817500786,1.5673423297,-0.2835335978
-1.1285000373,-1.4980783036,0.8828863982,-0.1387189599,0.4963261212
-0.9353801164,1.1227989279,0.2177348243,0.9594354334,0.4963261212
-1.1285000373,-1.5328635853,-0.7799925366,1.6261720293,1.9023406167
-1.1285000373,-1.5440532962,0.7165985047,-0.8446753556,1.2012400972
-0.9353801164,1.0795532946,0.0514469308,-0.2955981589,1.2012400972
-1.1285000373,-1.5759573703,1.0491742916,0.9594354334,0.071529953
-0.9353801164,1.0795532946,-0.1148409627,-1.4525822519,0.071529953
